task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud
Lead_n_35000_run_2,2026-03-11T13:19:56,Neutron_Transport_Audit,run_2,4.870948099996895,3.5195824560034636e-06,7.225547178753893e-07,0.9345616758886542,0.0,10.0,1.273423574220335e-06,0.0,1.3540319721990456e-05,1.4813743296210845e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,14.9,0,89.5,13.240438461303711,N
Lead_n_35000_run_3,2026-03-11T13:20:01,Neutron_Transport_Audit,run_3,4.951323200017214,3.5781165890916376e-06,7.226433645015721e-07,0.934584368966832,0.0,10.0,1.2933263144829514e-06,0.0,1.3766784166606774e-05,1.5060110481089888e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,14.799999999999999,0,89.475,13.235336303710938,N
Lead_n_35000_run_4,2026-03-11T13:20:06,Neutron_Transport_Audit,run_4,5.27925859997049,3.807944494574767e-06,7.212946804453792e-07,0.9345191670717258,0.0,10.0,1.3662952624665897e-06,0.0,1.4661149167093622e-05,1.602744442956005e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,8.940000000000001,0,89.7,13.270318603515625,N
Lead_n_35000_run_5,2026-03-11T13:20:11,Neutron_Transport_Audit,run_5,4.734144800109789,3.415269733578999e-06,7.214056302539418e-07,0.9345619277283554,0.0,10.0,1.2369783051139477e-06,0.0,1.3137718055319502e-05,1.437469636043345e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.45,0,89.525,13.24901294708252,N
Lead_n_40000_run_1,2026-03-11T13:20:16,Neutron_Transport_Audit,run_1,5.265839699888602,3.808541521522937e-06,7.232500197256765e-07,0.9347802857710406,0.0,10.0,1.3990717301162769e-06,0.0,1.4630885555460844e-05,1.6029957285577066e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,10.24,0,89.55999999999999,13.252513885498047,N
Lead_n_40000_run_2,2026-03-11T13:20:22,Neutron_Transport_Audit,run_2,5.959410500014201,4.29304051210869e-06,7.203768960449686e-07,0.9345237426408768,0.0,10.0,1.5143391379698087e-06,0.0,1.6554849722241576e-05,1.806918886021122e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,11.84,0,90.4,13.375275421142579,N
Lead_n_40000_run_3,2026-03-11T13:20:28,Neutron_Transport_Audit,run_3,6.269474299857393,4.5298596119514685e-06,7.225140458999719e-07,0.934593758539351,0.0,10.0,1.6432456124368128e-06,0.0,1.7422702777225314e-05,1.9065948389662343e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,9.916666666666666,0,89.0,13.166098912556967,N
Lead_n_40000_run_4,2026-03-11T13:20:34,Neutron_Transport_Audit,run_4,5.658578700153157,4.083878026083366e-06,7.21708929515873e-07,0.9345780053915361,0.0,10.0,1.4709693320202476e-06,0.0,1.5717865277676928e-05,1.7188834609697338e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,2.98,0,87.66,12.968720245361329,N
Lead_n_40000_run_5,2026-03-11T13:20:40,Neutron_Transport_Audit,run_5,5.375571399927139,3.8765672806457315e-06,7.211404749991803e-07,0.9345225529659456,0.0,10.0,1.3915945185730984e-06,0.0,1.4924679722430178e-05,1.631627424100333e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,25.8,0,87.66,12.96987533569336,N
Lead_n_45000_run_1,2026-03-11T13:20:46,Neutron_Transport_Audit,run_1,6.06896649999544,4.3816827123464245e-06,7.219751031680001e-07,0.9344149196817565,0.0,10.0,1.564630477362877e-06,0.0,1.687764888888034e-05,1.844227936624327e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,9.9,0,87.66666666666667,12.966737747192383,N
Lead_n_45000_run_2,2026-03-11T13:20:52,Neutron_Transport_Audit,run_2,6.193584099877626,4.464812557788229e-06,7.208750589028298e-07,0.9344848396037725,0.0,10.0,1.6209908740287982e-06,0.0,1.717117777766874e-05,1.8792168651697756e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.016666666666667,0,87.73333333333333,12.978490829467773,N
Lead_n_45000_run_3,2026-03-11T13:20:58,Neutron_Transport_Audit,run_3,6.317342499969527,4.561578633639307e-06,7.220644748111032e-07,0.9344289532813203,0.0,10.0,1.636549913693584e-06,0.0,1.756290222272366e-05,1.9199452136417407e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,8.3,0,87.44999999999999,12.939754486083984,N
Lead_n_45000_run_4,2026-03-11T13:21:04,Neutron_Transport_Audit,run_4,5.998339199926704,4.329931920209803e-06,7.218507851865023e-07,0.9344404870503423,0.0,10.0,1.5628973617721662e-06,0.0,1.6661565556165114e-05,1.8224462917937334e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.18,0,87.44000000000001,12.938706970214843,N
Lead_n_45000_run_5,2026-03-11T13:21:11,Neutron_Transport_Audit,run_5,6.183100700145587,4.459104295945855e-06,7.211746406474008e-07,0.9343730426046003,0.0,10.0,1.5977598128000172e-06,0.0,1.7170383055539057e-05,1.876814286833929e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,13.766666666666667,0,87.61666666666667,12.965144475301107,N
Lead_n_50000_run_1,2026-03-11T13:21:17,Neutron_Transport_Audit,run_1,6.906227499945089,4.984770196673561e-06,7.217763769904297e-07,0.9343833961969312,0.0,10.0,1.7984427602435742e-06,0.0,1.918220111078381e-05,2.0980643871027545e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,10.016666666666667,0,87.60000000000001,12.962401707967123,N
Lead_n_50000_run_2,2026-03-11T13:21:24,Neutron_Transport_Audit,run_2,6.710295599885285,4.843471608703296e-06,7.217945496709568e-07,0.9344058104356351,0.0,10.0,1.7497039221036573e-06,0.0,1.8636221388846318e-05,2.0385925310949758e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,3.9500000000000006,0,87.73333333333333,12.981377919514975,N
Lead_n_50000_run_3,2026-03-11T13:21:31,Neutron_Transport_Audit,run_3,6.678911600029096,4.812205825242789e-06,7.204964638887848e-07,0.9343402776103726,0.0,10.0,1.7242094987465696e-06,0.0,1.8530119722062234e-05,2.0254329220808966e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,9.95,0,88.25,13.05787722269694,N
Lead_n_50000_run_4,2026-03-11T13:21:38,Neutron_Transport_Audit,run_4,6.674511399818584,4.8154409181136795e-06,7.214592785655725e-07,0.934363357217092,0.0,10.0,1.7421533395130142e-06,0.0,1.8525792222418448e-05,2.02679455619313e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,3.766666666666667,0,88.31666666666668,13.066089630126953,N
Lead_n_50000_run_5,2026-03-11T13:21:45,Neutron_Transport_Audit,run_5,6.881174799986184,4.9644322511699585e-06,7.214483065232905e-07,0.9343490697026428,0.0,10.0,1.7871288829118316e-06,0.0,1.9107913611353215e-05,2.0895042494264993e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.45,0,88.44999999999999,13.084880828857422,N
Graphite_n_5000_run_1,2026-03-11T13:21:46,Neutron_Transport_Audit,run_1,1.5801077000796795,1.1389931392430733e-06,7.208172251245449e-07,0.9343760173443785,0.0,10.0,4.148716116488633e-07,0.0,4.379092499665581e-06,4.793964111314553e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,0.0,0,88.3,13.062812805175781,N
Graphite_n_5000_run_2,2026-03-11T13:21:48,Neutron_Transport_Audit,run_2,1.575898400042206,1.1346968608939335e-06,7.200227808528649e-07,0.9343954676233633,0.0,10.0,4.1290935032017775e-07,0.0,4.362971944242913e-06,4.775881294563199e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,14.9,0,88.3,13.062122344970703,N
Graphite_n_5000_run_3,2026-03-11T13:21:49,Neutron_Transport_Audit,run_3,1.6497042998671532,1.2006069342716417e-06,7.277357452866649e-07,0.934359398102004,0.0,10.0,4.342978805878207e-07,0.0,4.618995555857441e-06,5.05329343644537e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,14.8,0,88.3,13.063274383544922,N
Graphite_n_5000_run_4,2026-03-11T13:21:51,Neutron_Transport_Audit,run_4,1.6500104998704046,1.193076004593163e-06,7.230549377317231e-07,0.9343670464677394,0.0,10.0,4.331953038185692e-07,0.0,4.5884008331793964e-06,5.021596136997857e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,16.2,0,88.3,13.05910873413086,N
Graphite_n_5000_run_5,2026-03-11T13:21:53,Neutron_Transport_Audit,run_5,1.5556437999475747,1.1222345592374781e-06,7.213533354524537e-07,0.934245193448612,0.0,10.0,4.0223449063598845e-07,0.0,4.321193610990794e-06,4.723428101626945e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,8.0,0,88.2,13.051311492919922,N
Graphite_n_10000_run_1,2026-03-11T13:21:55,Neutron_Transport_Audit,run_1,2.351790400221944,1.6952410088531909e-06,7.208204095317521e-07,0.9342339567898413,0.0,10.0,6.132161186531951e-07,0.0,6.521966944759289e-06,7.1351830634126465e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.5,0,88.25,13.05880355834961,N
Graphite_n_10000_run_2,2026-03-11T13:21:58,Neutron_Transport_Audit,run_2,2.367518899962306,1.7126251302178406e-06,7.233529507209644e-07,0.934171616092667,0.0,10.0,6.157655559823564e-07,0.0,6.5925863888373695e-06,7.208351944819943e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.15,0,88.15,13.043445587158203,N
Graphite_n_10000_run_3,2026-03-11T13:22:00,Neutron_Transport_Audit,run_3,2.4454230000264943,1.7672610114328026e-06,7.226527126587351e-07,0.9341930926814828,0.0,10.0,6.409160307322727e-07,0.0,6.79739555537991e-06,7.438311586112183e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,10.95,0,88.85,13.148931503295898,N
Graphite_n_10000_run_4,2026-03-11T13:22:02,Neutron_Transport_Audit,run_4,2.43269049981609,1.753413488246201e-06,7.207666754834559e-07,0.934120739447368,0.0,10.0,6.295047330521575e-07,0.0,6.75052333325675e-06,7.380028066308799e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,3.95,0,88.80000000000001,13.136024475097656,N
Graphite_n_10000_run_5,2026-03-11T13:22:05,Neutron_Transport_Audit,run_5,2.379648400004953,1.7130647639331236e-06,7.19873775959519e-07,0.9340815480444086,0.0,10.0,6.173765069242818e-07,0.0,6.592825833811634e-06,7.210202340735862e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.15,0,88.9,13.151287078857422,N
Graphite_n_15000_run_1,2026-03-11T13:22:08,Neutron_Transport_Audit,run_1,3.076999600045383,2.230072224572552e-06,7.247050934267325e-07,0.9340454177223704,0.0,10.0,8.025617988735318e-07,0.0,8.583698611214826e-06,9.386260410088575e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,12.166666666666666,0,88.86666666666667,13.149515787760416,N
Graphite_n_15000_run_2,2026-03-11T13:22:11,Neutron_Transport_Audit,run_2,3.1131437001749873,2.2473601683857102e-06,7.218871288434813e-07,0.9340609744835296,0.0,10.0,8.132069847480877e-07,0.0,8.645817500332019e-06,9.459024485080052e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,5.2,0,88.90000000000002,13.151542663574219,N
Graphite_n_15000_run_3,2026-03-11T13:22:14,Neutron_Transport_Audit,run_3,3.083293200004846,2.2288694577572623e-06,7.228776202920539e-07,0.9342038537246067,0.0,10.0,8.17899414722891e-07,0.0,8.563298611099883e-06,9.381198025822882e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,2.6333333333333333,0,88.83333333333333,13.143486022949219,N
Graphite_n_15000_run_4,2026-03-11T13:22:17,Neutron_Transport_Audit,run_4,3.137103599961847,2.26744688784804e-06,7.227747985091794e-07,0.9343339911199086,0.0,10.0,8.311576311905095e-07,0.0,8.712410833040026e-06,9.543568464230427e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.633333333333333,0,88.8,13.138571421305338,N
Graphite_n_15000_run_5,2026-03-11T13:22:21,Neutron_Transport_Audit,run_5,3.169162199832499,2.264901368845642e-06,7.146697316041337e-07,0.9344613522713132,0.0,10.0,8.347106154619403e-07,0.0,8.69814388893735e-06,9.532854504399127e-06,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,12.666666666666666,0,88.76666666666667,13.135659535725912,N
Graphite_n_20000_run_1,2026-03-11T13:22:25,Neutron_Transport_Audit,run_1,3.9531351001933217,2.8648282363907037e-06,7.246869838281177e-07,0.9344802562385566,0.0,10.0,1.03634835649859e-06,0.0,1.1021567777626945e-05,1.2057916134125372e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,6.166666666666667,0,89.03333333333335,13.173688252766928,N
Graphite_n_20000_run_2,2026-03-11T13:22:29,Neutron_Transport_Audit,run_2,3.8300131999421865,2.763644003659022e-06,7.215701937539173e-07,0.9345039213067892,0.0,10.0,1.0006801856893722e-06,0.0,1.0631356666433896e-05,1.1632036852123051e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,10.6,0,89.03333333333335,13.17306137084961,N
Graphite_n_20000_run_3,2026-03-11T13:22:32,Neutron_Transport_Audit,run_3,3.854651999892667,2.781707061772507e-06,7.216439081964524e-07,0.9345453511958409,0.0,10.0,1.009625843783322e-06,0.0,1.0698437499942915e-05,1.1708063343726129e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,9.466666666666667,0,88.96666666666665,13.161917368570963,N
Graphite_n_20000_run_4,2026-03-11T13:22:37,Neutron_Transport_Audit,run_4,4.1429695000406355,3.000792292109705e-06,7.242940232365824e-07,0.9344794226496004,0.0,10.0,1.0750841417185076e-06,0.0,1.1555097777939723e-05,1.2630181919658177e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,5.325,0,89.52499999999999,13.245513916015625,N
Graphite_n_20000_run_5,2026-03-11T13:22:41,Neutron_Transport_Audit,run_5,3.931355800013989,2.8382128171541062e-06,7.219348379722243e-07,0.9345189848999844,0.0,10.0,1.0295409679148253e-06,0.0,1.0916352222233722e-05,1.194589319014833e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,14.433333333333332,0,90.53333333333335,13.392810821533203,N
Graphite_n_25000_run_1,2026-03-11T13:22:45,Neutron_Transport_Audit,run_1,4.558972199913114,3.292027215968203e-06,7.220910425799814e-07,0.9344960059116479,0.0,10.0,1.1847668251681364e-06,0.0,1.2671208055689987e-05,1.3855974880858015e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,14.025,0,89.14999999999999,13.190376281738281,N
Graphite_n_25000_run_2,2026-03-11T13:22:50,Neutron_Transport_Audit,run_2,4.580799600109458,3.311813840260573e-06,7.229643747255526e-07,0.9344952887625583,0.0,10.0,1.195131330158992e-06,0.0,1.2744124444563892e-05,1.3939255774722721e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.325000000000001,0,89.05000000000001,13.1748046875,N
Graphite_n_25000_run_3,2026-03-11T13:22:55,Neutron_Transport_Audit,run_3,4.765200400026515,3.439268128023194e-06,7.217405269853418e-07,0.934457187781169,0.0,10.0,1.2351996576189807e-06,0.0,1.3240504722731791e-05,1.4475704380350826e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,11.975,0,88.825,13.143865585327148,N
Graphite_n_25000_run_4,2026-03-11T13:22:59,Neutron_Transport_Audit,run_4,4.683934400090948,3.381116095528048e-06,7.218416015899519e-07,0.9344871876421281,0.0,10.0,1.2243973822957167e-06,0.0,1.3006548055111145e-05,1.4230945437406807e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,11.125,0,88.94999999999999,13.160120964050293,N
Graphite_n_25000_run_5,2026-03-11T13:23:04,Neutron_Transport_Audit,run_5,4.567528699990362,3.296285072583883e-06,7.216715270814314e-07,0.9345197892480354,0.0,10.0,1.1945929266024991e-06,0.0,1.2679303055887926e-05,1.3873895982490208e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,10.85,0,88.7,13.123801231384277,N
Graphite_n_30000_run_1,2026-03-11T13:23:10,Neutron_Transport_Audit,run_1,5.9912894000299275,4.3222582222480176e-06,7.214215659194787e-07,0.9345141725667031,0.0,10.0,1.558256380515587e-06,0.0,1.6633908333541468e-05,1.8192164714056838e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,6.859999999999999,0,87.85999999999999,12.999903869628906,N
Graphite_n_30000_run_2,2026-03-11T13:23:15,Neutron_Transport_Audit,run_2,5.219081499846652,3.763282795686226e-06,7.21062872136949e-07,0.934517738197855,0.0,10.0,1.3591089472553904e-06,0.0,1.4480356666414593e-05,1.5839465613670146e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,5.06,0,85.47999999999999,12.645215606689453,N
Graphite_n_30000_run_3,2026-03-11T13:23:21,Neutron_Transport_Audit,run_3,5.2608258000109345,3.805653364478143e-06,7.233920476251332e-07,0.9345870839549794,0.0,10.0,1.3847470130839848e-06,0.0,1.463305416659266e-05,1.6017801179676536e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,6.58,0,85.47999999999999,12.646208953857421,N
Graphite_n_30000_run_4,2026-03-11T13:23:26,Neutron_Transport_Audit,run_4,5.117182599846274,3.703301119739686e-06,7.236993738287398e-07,0.9349097814892695,0.0,10.0,1.3901935721998123e-06,0.0,1.4196812222427076e-05,1.5587005794626997e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,9.14,0,85.72,12.678670501708984,N
Graphite_n_30000_run_5,2026-03-11T13:23:31,Neutron_Transport_Audit,run_5,5.085222099907696,3.6800581837694805e-06,7.236647865809164e-07,0.934941865648655,0.0,10.0,1.3334877389444564e-06,0.0,1.415568972200484e-05,1.548917746094919e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,5.779999999999999,0,85.72,12.682845306396484,N
Graphite_n_35000_run_1,2026-03-11T13:23:37,Neutron_Transport_Audit,run_1,5.993740600068122,4.329122712778272e-06,7.222673367564093e-07,0.9349244327168414,0.0,10.0,1.5581992278409585e-06,0.0,1.6662857777232244e-05,1.8221057005073094e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,8.940000000000001,0,85.7,12.681449127197265,N
Graphite_n_35000_run_2,2026-03-11T13:23:43,Neutron_Transport_Audit,run_2,5.97978109982796,4.318099095628088e-06,7.221118976688758e-07,0.9349684854915798,0.0,10.0,1.5665549952701644e-06,0.0,1.660810416667831e-05,1.8174659161948256e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,9.940000000000001,0,85.78,12.694507598876953,N
Graphite_n_35000_run_3,2026-03-11T13:23:49,Neutron_Transport_Audit,run_3,6.007257200079039,4.327943509632661e-06,7.204516674503943e-07,0.9349278238514639,0.0,10.0,1.5538743548804395e-06,0.0,1.666221944421212e-05,1.8216093799092777e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,7.5,0,85.82000000000001,12.70040283203125,N
Graphite_n_35000_run_4,2026-03-11T13:23:55,Neutron_Transport_Audit,run_4,5.988747199997306,4.326522804348992e-06,7.224311811650014e-07,0.9349397769946955,0.0,10.0,1.5630996787118433e-06,0.0,1.6647014444202187e-05,1.8210114122914085e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,6.779999999999999,0,85.76,12.691874694824218,N
Graphite_n_35000_run_5,2026-03-11T13:24:01,Neutron_Transport_Audit,run_5,5.784024300053716,4.179299710708063e-06,7.225493611263798e-07,0.9349491577412714,0.0,10.0,1.5096721204206414e-06,0.0,1.608078749979749e-05,1.759045962021824e-05,0.0,United Kingdom,GBR,england,,,Windows-10-10.0.26200-SP0,3.11.1,3.2.3,16,AMD Ryzen 7 PRO 5875U with Radeon Graphics,-2.2305,53.4702,14.7952880859375,process,10.34,0,85.67999999999999,12.67767333984375,N
